"CustomerId","Name","CreditScore","Geography","Gender","Age","Tenure","Balance","NumOfProducts","HasCrCard","IsActiveMember","EstimatedSalary","Exited"
"C15594898","Nitin Chopra","731","France","Male","43","2","0.0","1","1","1","170034.95","1"
"C15660211","Rahul Joshi","629","Germany","Male","35","7","156847.29","2","1","0","31824.29","0"
"C15773972","Sanjay Joshi","614","France","Male","50","4","137104.47","1","1","0","127166.49","1"
"C15746726","Meena Sharma","438","Germany","Male","31","8","78398.69","1","1","0","44937.01","0"
"C15712287","Sanjay Nair","652","France","Female","80","4","0.0","2","1","1","188603.07","0"
"C15702919","Pooja Gupta","729","Germany","Male","30","6","63669.42","1","1","0","145111.37","0"
"C15674398","Sanjay Iyer","642","France","Male","38","3","0.0","2","0","0","171463.83","0"
"C15797960","Rahul Das","806","Germany","Female","59","0","135296.33","1","1","0","182822.5","0"
"C15631868","Sanjay Gupta","744","Spain","Male","36","2","153804.44","1","1","1","87213.33","0"
"C15581539","Nitin Sharma","474","Spain","Male","37","3","0.0","2","0","0","57175.32","0"
"C15662736","Priya Mishra","559","France","Male","49","2","147069.78","1","1","0","120540.83","1"
"C15666252","Vikram Menon","706","Spain","Male","42","9","0.0","2","1","1","28714.34","0"
"C15677512","Priya Mishra","628","Spain","Female","22","3","0.0","1","1","0","85426.28","0"
"C15626114","Kavita Nair","429","France","Male","24","4","95741.75","1","1","0","46170.75","0"
"C15810834","Deepak Joshi","525","Spain","Female","57","2","145965.33","1","1","1","64448.36","0"
"C15678910","Pooja Menon","680","France","Female","30","8","141441.75","1","1","1","16278.97","0"
"C15694408","Deepak Bajpai","749","France","Male","40","1","139290.41","1","1","0","182855.42","1"
"C15585215","Rahul Menon","763","France","Female","31","4","0.0","2","0","0","50404.72","0"
"C15682757","Pooja Nair","734","France","Male","30","3","0.0","2","1","0","107640.25","0"
"C15736601","Maharaj Sharma","716","France","Male","35","4","144428.87","1","1","0","134132.65","0"
"C15601848","Sunita Thakur","594","France","Male","35","2","0.0","2","1","0","103480.69","0"
"C15736008","Anjali Patel","644","France","Female","46","9","95441.27","1","1","0","108761.05","1"
"C15669064","Harish Iyer","671","Germany","Male","35","1","144848.74","1","1","1","179012.3","0"
"C15624528","Nitin Rao","664","Germany","Male","26","7","116244.14","2","1","1","95145.14","0"
"C15598493","Deepak Nair","656","France","Male","50","7","0.0","2","0","1","72143.44","0"
"C15601274","Rohit Reddy","667","Spain","Female","40","1","146502.07","1","1","0","19162.89","0"
"C15702669","Ramesh Reddy","663","Germany","Male","44","2","117028.6","2","0","1","144680.18","0"
"C15728669","Vikram Menon","584","Germany","Female","30","8","112013.81","1","1","0","177772.03","1"
"C15742668","Shiva Menon","626","Spain","Female","37","6","108269.37","1","1","0","5597.94","0"
"C15697441","Rahul Gupta","485","France","Male","29","7","182123.79","1","1","0","116828.51","1"
"C15740476","Neha Reddy","659","Germany","Female","32","3","150923.74","2","0","1","174652.51","0"
"C15648064","Maharaj Bajpai","649","France","Male","33","2","0.0","2","1","0","2010.98","0"
"C15636624","Sunita Bose","805","Spain","Female","39","5","165272.13","1","1","0","14109.85","1"
"C15807923","Anjali Mishra","716","Germany","Female","39","10","115301.31","1","1","0","43527.4","1"
"C15745844","Ramesh Joshi","642","Germany","Female","40","6","129502.49","2","0","1","86099.23","1"
"C15786170","Nitin Thakur","659","France","Male","31","4","118342.26","1","0","0","161574.19","0"
"C15681081","Amit Joshi","545","Spain","Female","47","5","0.0","2","1","1","38970.14","0"
"C15684484","Rohit Gupta","543","France","Male","22","8","0.0","2","0","0","127587.22","0"
"C15785869","Maharaj Das","718","France","Female","25","7","0.0","2","1","0","30380.12","0"
"C15763859","Suresh Sharma","840","France","Female","43","7","0.0","2","1","0","90908.95","0"
"C15658935","Sunita Reddy","630","Germany","Female","34","9","106937.05","2","1","0","138275.01","0"
"C15747358","Rohit Thakur","643","Germany","Male","59","3","170331.37","1","1","1","32171.79","0"
"C15735203","Ramesh Patel","654","Germany","Female","32","1","114510.85","1","1","1","126143.23","0"
"C15576256","Neha Nair","582","France","Male","39","5","0.0","2","1","1","129892.93","0"
"C15659420","Pooja Das","659","Spain","Male","32","3","107594.11","2","1","1","102416.84","0"
"C15593365","Sunita Reddy","762","Spain","Male","39","2","81273.13","1","1","1","18719.67","0"
"C15777352","Anjali Das","568","Spain","Female","32","7","169399.6","1","1","0","61936.22","0"
"C15812007","Suresh Singh","670","Spain","Male","25","6","0.0","2","1","1","78358.94","0"
"C15625461","Kavita Thakur","613","France","Female","45","1","187841.99","2","1","1","147224.27","0"
"C15739438","Pooja Bajpai","539","France","Male","30","0","0.0","2","1","0","160979.66","0"
"C15611759","Ramesh Pandey","850","Spain","Female","57","8","126776.3","2","1","1","132298.49","0"
"C15661629","Pooja Nair","522","Spain","Male","34","9","126436.29","1","1","0","174248.52","1"
"C15633950","Anjali Sharma","737","France","Male","41","1","101960.74","1","1","1","123547.28","0"
"C15592386","Nitin Nair","520","France","Male","58","3","0.0","2","0","1","32790.02","0"
"C15803716","Amit Thakur","706","Spain","Male","28","3","0.0","2","0","1","181543.67","0"
"C15696674","Priya Singh","643","Germany","Female","45","2","150842.93","1","0","1","2319.96","1"
"C15706365","Sunita Rao","648","France","Female","50","9","102535.57","1","1","1","189543.19","0"
"C15745088","Maharaj Sharma","443","Germany","Female","29","9","99027.61","2","1","0","10940.4","0"
"C15676715","Sanjay Chopra","640","France","Male","68","9","0.0","2","1","1","199493.38","0"
"C15613085","Vikram Chopra","628","Spain","Female","33","3","0.0","1","1","1","188193.25","0"
"C15633537","Vikram Bose","540","Germany","Female","42","9","87271.41","2","1","0","172572.64","0"
"C15594720","Sanjay Reddy","460","Germany","Female","35","8","102742.91","2","1","1","189339.6","0"
"C15684042","Vikram Rao","636","Germany","Male","34","2","40105.51","2","0","1","53512.16","0"
"C15583303","Harish Menon","593","France","Female","29","2","152265.43","1","1","0","34004.44","0"
"C15611579","Rahul Mishra","801","Spain","Male","42","4","141947.67","1","1","1","10598.29","0"
"C15774696","Amit Chopra","640","Germany","Female","75","1","106307.91","2","0","1","113428.77","0"
"C15694506","Deepak Chopra","611","Germany","Male","31","0","107884.81","2","1","1","183487.98","0"
"C15688074","Sunita Nair","802","Germany","Male","31","1","125013.72","1","1","1","187658.09","0"
"C15759537","Rohit Reddy","717","Germany","Male","35","7","58469.37","2","1","1","172459.39","0"
"C15758449","Anjali Singh","769","France","Female","39","8","0.0","1","0","1","21016.0","0"
"C15583456","Anurag Gupta","745","Germany","Male","45","10","117231.63","3","1","1","122381.02","1"
"C15667871","Neha Reddy","572","Spain","Male","35","4","152390.26","1","1","0","128123.66","0"
"C15677371","Anjali Singh","629","Spain","Female","30","2","34013.63","1","1","0","19570.63","0"
"C15629677","Pooja Iyer","687","Spain","Female","39","2","0.0","3","0","0","188150.6","1"
"C15713578","Rohit Pandey","483","France","Female","50","9","0.0","2","1","1","111020.24","0"
"C15591509","Sunita Gupta","690","France","Male","36","7","101583.11","2","1","0","123775.15","0"
"C15568240","Suresh Verma","492","Germany","Female","30","10","77168.87","2","0","1","146700.22","0"
"C15622993","Meena Iyer","709","Germany","Male","28","8","124695.72","2","1","0","145251.35","0"
"C15689294","Neha Reddy","705","Germany","Male","44","3","105934.96","1","1","0","82463.69","0"
"C15720910","Maharaj Joshi","560","France","Female","66","9","0.0","1","1","1","15928.49","0"
"C15721181","Suresh Chopra","611","Spain","Male","46","6","0.0","2","1","0","45886.33","0"
"C15776433","Meena Singh","730","Spain","Male","62","2","0.0","2","1","1","186489.95","0"
"C15748936","Suresh Singh","709","Spain","Female","45","2","0.0","2","0","1","162922.65","0"
"C15717225","Rahul Mehta","544","France","Female","21","10","161525.96","2","1","0","9262.77","0"
"C15685226","Amit Pandey","712","Germany","Female","29","7","147199.07","1","1","1","84932.4","0"
"C15785611","Suresh Rao","752","Germany","Male","38","3","183102.29","1","1","1","71557.12","0"
"C15573456","Sanjay Gupta","648","Spain","Male","46","9","127209.0","2","1","0","77405.95","1"
"C15684548","Shiva Mishra","556","Spain","Male","38","8","0.0","2","0","0","417.41","1"
"C15620505","Harish Patel","594","Spain","Female","24","0","97378.54","1","1","1","71405.17","0"
"C15807432","Nitin Kumar","645","Germany","Female","37","2","136925.09","2","0","1","153400.24","0"
"C15584766","Sanjay Rao","557","France","Male","33","3","54503.55","1","1","1","371.05","0"
"C15612187","Maharaj Rao","547","Germany","Male","32","8","155726.85","1","1","0","67789.99","0"
"C15762218","Shiva Das","701","France","Female","39","9","0.0","2","0","1","145894.9","0"
"C15646372","Meena Sharma","616","France","Female","66","1","135842.41","1","1","0","183840.51","1"
"C15690452","Harish Das","605","France","Male","52","1","63349.75","1","1","0","108887.44","0"
"C15747795","Anurag Menon","593","Germany","Female","38","4","129499.42","1","1","1","154071.27","0"
"C15781589","Priya Mehta","751","Spain","Male","52","8","0.0","2","0","1","179291.85","0"
"C15732674","Sunita Chopra","443","Spain","Male","36","6","70438.01","2","0","1","56937.43","0"
"C15642291","Anjali Reddy","685","France","Male","23","8","0.0","2","1","1","112239.03","0"
"C15692761","Meena Verma","718","France","Male","36","9","0.0","1","1","0","45909.87","0"
"C15578045","Sunita Sharma","538","Spain","Female","49","9","141434.04","1","0","0","173779.25","1"
"C15745354","Vikram Chopra","611","Spain","Female","37","4","0.0","2","1","0","125696.26","0"
"C15701376","Maharaj Sharma","668","Germany","Male","37","10","152958.29","2","1","1","159585.61","0"
"C15691625","Kavita Chopra","537","Germany","Female","41","3","138306.34","1","1","0","106761.47","0"
"C15566594","Neha Pandey","709","Spain","Male","23","10","0.0","2","0","0","129590.18","0"
"C15760431","Sanjay Verma","850","France","Male","38","1","0.0","2","1","1","80006.65","0"
"C15686302","Sunita Iyer","745","Spain","Female","31","3","124328.84","1","1","1","140451.52","0"
"C15801559","Shiva Verma","693","Germany","Female","41","9","181461.48","3","1","1","187929.43","1"
"C15810432","Pooja Verma","795","Spain","Male","35","8","0.0","2","1","0","167155.36","0"
"C15809616","Nitin Reddy","626","Spain","Male","26","8","0.0","2","0","0","191420.71","0"
"C15720559","Rahul Gupta","487","Germany","Female","61","5","110368.03","1","0","0","11384.45","1"
"C15695632","Amit Pandey","556","France","Female","39","9","89588.35","1","1","1","94898.1","0"
"C15659843","Rahul Mishra","643","France","Female","46","6","0.0","2","0","0","106781.59","0"
"C15615624","Pooja Verma","605","France","Female","28","6","0.0","2","0","0","159508.52","0"
"C15810418","Anurag Rao","756","Germany","Female","60","3","115924.89","1","1","0","93524.19","1"
"C15716186","Amit Patel","586","France","Female","38","2","0.0","2","1","0","87168.46","0"
"C15674551","Ramesh Reddy","535","Germany","Male","40","7","111756.5","1","1","0","8128.32","1"
"C15622834","Deepak Joshi","678","France","Female","35","4","0.0","1","1","0","125518.32","0"
"C15566111","Suresh Rao","596","France","Male","39","9","0.0","1","1","0","48963.59","0"
"C15784597","Nitin Rao","648","France","Male","26","9","162923.85","1","1","0","98368.24","0"
"C15652883","Meena Rao","492","Germany","Male","39","10","124576.65","2","1","0","148584.61","0"
"C15806964","Meena Bajpai","702","France","Male","45","0","80793.58","1","1","1","27474.81","0"
"C15576313","Kavita Verma","486","Germany","Female","40","9","71340.09","1","1","0","76192.21","0"
"C15806467","Rohit Singh","568","Germany","Male","40","1","99282.63","1","0","0","134600.94","1"
"C15597602","Sanjay Chopra","619","Germany","Male","57","3","137946.39","1","1","1","72467.99","1"
"C15743040","Meena Menon","724","Germany","Male","41","2","127892.57","2","0","1","199645.45","0"
"C15705521","Sanjay Mehta","548","Germany","Female","33","0","101084.36","1","1","0","42749.85","0"
"C15595039","Nitin Joshi","545","Germany","Female","37","8","114754.08","1","1","0","136050.44","1"
"C15799384","Suresh Patel","683","France","Male","33","8","0.0","1","0","0","73564.44","0"
"C15581197","Harish Thakur","762","France","Female","51","3","99286.98","1","0","1","85578.63","0"
"C15693737","Neha Verma","627","Germany","Female","30","4","79871.02","2","1","0","129826.89","0"
"C15624623","Priya Patel","516","France","Male","35","10","104088.59","2","0","0","119666.0","0"
"C15783501","Nitin Verma","800","France","Female","38","2","168190.33","2","1","0","68052.08","0"
"C15690134","Amit Menon","464","Germany","Female","42","3","85679.25","1","1","1","164104.74","0"
"C15782735","Kavita Bajpai","626","France","Female","35","3","0.0","1","0","0","80190.36","0"
"C15611088","Kavita Pandey","790","France","Female","31","9","0.0","2","1","0","84126.75","0"
"C15672145","Shiva Verma","534","France","Female","34","7","121551.58","2","1","1","70179.0","0"
"C15732628","Ramesh Das","745","France","Male","46","2","122220.19","1","1","1","118024.1","0"
"C15787470","Vikram Mishra","553","Spain","Male","47","3","116528.15","1","0","0","145704.19","1"
"C15803406","Priya Joshi","748","France","Female","26","1","77780.29","1","0","1","183049.41","0"
"C15730460","Meena Bajpai","722","France","Male","37","2","0.0","1","0","0","120906.83","0"
"C15644572","Nitin Reddy","501","France","Male","40","4","125832.2","1","1","1","100433.83","0"
"C15694860","Harish Nair","675","France","Female","38","6","68065.8","1","0","0","138777.0","1"
"C15658169","Amit Mehta","778","Spain","Female","47","6","127299.34","2","1","0","124694.99","0"
"C15794396","Sunita Iyer","494","Germany","Female","38","7","174937.64","1","1","0","40084.32","0"
"C15785798","Amit Mishra","850","France","Male","40","9","0.0","2","0","1","119232.33","0"
"C15710825","Sunita Mishra","592","Spain","Male","31","7","110071.1","1","0","0","43921.36","0"
"C15668444","Ramesh Das","590","Spain","Female","44","3","139432.37","1","1","0","62222.81","0"
"C15726631","Neha Iyer","758","France","Female","39","6","127357.76","1","0","1","56577.0","0"
"C15733797","Amit Gupta","506","France","Male","36","5","0.0","2","1","0","164253.35","0"
"C15747960","Rohit Nair","733","France","Male","33","3","0.0","1","1","1","7666.73","0"
"C15634632","Maharaj Rao","711","France","Male","38","3","0.0","2","1","0","68487.51","0"
"C15707362","Sunita Verma","514","Germany","Male","43","1","95556.31","1","0","1","199273.98","1"
"C15662976","Shiva Reddy","637","Spain","Male","37","8","0.0","1","1","1","186062.36","0"
"C15732778","Harish Patel","468","Germany","Male","29","1","111681.98","2","1","1","195711.16","0"
"C15718443","Amit Patel","539","France","Male","39","3","0.0","2","1","0","36692.17","0"
"C15670039","Meena Mehta","509","Spain","Female","25","3","108738.71","2","1","0","106920.57","0"
"C15773792","Amit Sharma","662","France","Female","32","4","133950.37","1","1","1","48725.68","1"
"C15613786","Shiva Verma","818","Spain","Male","26","4","0.0","2","1","1","167036.94","0"
"C15726032","Priya Sharma","608","France","Male","33","9","89968.69","1","1","0","68777.26","0"
"C15663252","Kavita Menon","850","Spain","Female","32","9","0.0","2","1","1","18924.92","0"
"C15593782","Anjali Singh","816","Germany","Female","38","5","130878.75","3","1","0","71905.77","1"
"C15633283","Amit Singh","536","France","Male","35","8","0.0","2","1","0","64833.28","0"
"C15749167","Shiva Mishra","753","France","Male","35","3","0.0","2","1","1","184843.77","0"
"C15759298","Nitin Joshi","631","Spain","Male","27","10","134169.62","1","1","1","176730.02","0"
